Run_ID,Repeat,Outer_Fold,Outer_ID,Feature_Count,Model_Family,Candidate_Number,Inner_Fold,Alpha,Params,Derived_Seed,Inner_Training_Index_Hash,Inner_Validation_Index_Hash,Inner_Primary_Score,Inner_NRMSE,Search_Stage
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,2,1,0.5,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,63aa6fefba64a6074d0d9ff897ce987281e5ac90c2d08dcb781ac0056c1c5cae,00487d5a1bfc80244f5e1aac4616000df0555f6d828c513709ef326e7a15245b,-0.4625848509054755,0.4625848509054755,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,2,2,0.5,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,11d650d51b733d713e5f12a34674e439bc73d8ed3458306fb90be98d7ffd8c8e,183aefcb8f2fa4b7904c22725f7dd41376802f4e63953556f751878b9132f13e,-0.38910544558549126,0.38910544558549126,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,2,3,0.5,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,3365a8da0cb673ae6f81d21a9b60c2b001f5fadb6e903ee627a246ac8f56488f,f70281ff9e2d63699ac597b6d7b2efaa1d3c535ba8d5eeee2b64b89b316a06d0,-0.4642400378147287,0.4642400378147287,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,2,4,0.5,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,ff59dad4f15ca6423b54f522febfc7595b575efba699f5a710505cb059b813aa,3498d416c0e50ca57ab8c168fdeeff46b99bbbb55cb1dc07a75709d162de5611,-0.3647163376502574,0.3647163376502574,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,2,5,0.5,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,b73532caf058356af99850fc9cee7a377bdaf0cdc14055fab95af0117ee61de4,07065de2bef741f3cb587e277a0fcb85f93673c30d01852668a7519054b3fc3e,-0.39316969065216395,0.39316969065216395,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,3,1,0.25,"{""model__max_depth"": 10, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,63aa6fefba64a6074d0d9ff897ce987281e5ac90c2d08dcb781ac0056c1c5cae,00487d5a1bfc80244f5e1aac4616000df0555f6d828c513709ef326e7a15245b,-0.4856441633527693,0.4856441633527693,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,3,2,0.25,"{""model__max_depth"": 10, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,11d650d51b733d713e5f12a34674e439bc73d8ed3458306fb90be98d7ffd8c8e,183aefcb8f2fa4b7904c22725f7dd41376802f4e63953556f751878b9132f13e,-0.4233740081247291,0.4233740081247291,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,3,3,0.25,"{""model__max_depth"": 10, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,3365a8da0cb673ae6f81d21a9b60c2b001f5fadb6e903ee627a246ac8f56488f,f70281ff9e2d63699ac597b6d7b2efaa1d3c535ba8d5eeee2b64b89b316a06d0,-0.4861976389756603,0.4861976389756603,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,3,4,0.25,"{""model__max_depth"": 10, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,ff59dad4f15ca6423b54f522febfc7595b575efba699f5a710505cb059b813aa,3498d416c0e50ca57ab8c168fdeeff46b99bbbb55cb1dc07a75709d162de5611,-0.385850061266386,0.385850061266386,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,3,5,0.25,"{""model__max_depth"": 10, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,b73532caf058356af99850fc9cee7a377bdaf0cdc14055fab95af0117ee61de4,07065de2bef741f3cb587e277a0fcb85f93673c30d01852668a7519054b3fc3e,-0.4272022297589821,0.4272022297589821,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,4,1,0.0,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,63aa6fefba64a6074d0d9ff897ce987281e5ac90c2d08dcb781ac0056c1c5cae,00487d5a1bfc80244f5e1aac4616000df0555f6d828c513709ef326e7a15245b,-0.526963488511382,0.526963488511382,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,4,2,0.0,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,11d650d51b733d713e5f12a34674e439bc73d8ed3458306fb90be98d7ffd8c8e,183aefcb8f2fa4b7904c22725f7dd41376802f4e63953556f751878b9132f13e,-0.4859453964366256,0.4859453964366256,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,4,3,0.0,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,3365a8da0cb673ae6f81d21a9b60c2b001f5fadb6e903ee627a246ac8f56488f,f70281ff9e2d63699ac597b6d7b2efaa1d3c535ba8d5eeee2b64b89b316a06d0,-0.5243377524596798,0.5243377524596798,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,4,4,0.0,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,ff59dad4f15ca6423b54f522febfc7595b575efba699f5a710505cb059b813aa,3498d416c0e50ca57ab8c168fdeeff46b99bbbb55cb1dc07a75709d162de5611,-0.45825666622637495,0.45825666622637495,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,4,5,0.0,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,b73532caf058356af99850fc9cee7a377bdaf0cdc14055fab95af0117ee61de4,07065de2bef741f3cb587e277a0fcb85f93673c30d01852668a7519054b3fc3e,-0.5157556569704926,0.5157556569704926,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,5,1,0.5,"{""model__max_depth"": null, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,63aa6fefba64a6074d0d9ff897ce987281e5ac90c2d08dcb781ac0056c1c5cae,00487d5a1bfc80244f5e1aac4616000df0555f6d828c513709ef326e7a15245b,-0.48615068292062663,0.48615068292062663,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,5,2,0.5,"{""model__max_depth"": null, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,11d650d51b733d713e5f12a34674e439bc73d8ed3458306fb90be98d7ffd8c8e,183aefcb8f2fa4b7904c22725f7dd41376802f4e63953556f751878b9132f13e,-0.424794985453756,0.424794985453756,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,5,3,0.5,"{""model__max_depth"": null, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,3365a8da0cb673ae6f81d21a9b60c2b001f5fadb6e903ee627a246ac8f56488f,f70281ff9e2d63699ac597b6d7b2efaa1d3c535ba8d5eeee2b64b89b316a06d0,-0.4772757847595754,0.4772757847595754,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,5,4,0.5,"{""model__max_depth"": null, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,ff59dad4f15ca6423b54f522febfc7595b575efba699f5a710505cb059b813aa,3498d416c0e50ca57ab8c168fdeeff46b99bbbb55cb1dc07a75709d162de5611,-0.385405422787877,0.385405422787877,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,5,5,0.5,"{""model__max_depth"": null, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,b73532caf058356af99850fc9cee7a377bdaf0cdc14055fab95af0117ee61de4,07065de2bef741f3cb587e277a0fcb85f93673c30d01852668a7519054b3fc3e,-0.42429510056996794,0.42429510056996794,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,6,1,1.0,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 1.0, ""selector__n_features"": 12}",72043,63aa6fefba64a6074d0d9ff897ce987281e5ac90c2d08dcb781ac0056c1c5cae,00487d5a1bfc80244f5e1aac4616000df0555f6d828c513709ef326e7a15245b,-0.5360203832225233,0.5360203832225233,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,6,2,1.0,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 1.0, ""selector__n_features"": 12}",72043,11d650d51b733d713e5f12a34674e439bc73d8ed3458306fb90be98d7ffd8c8e,183aefcb8f2fa4b7904c22725f7dd41376802f4e63953556f751878b9132f13e,-0.46192693858110845,0.46192693858110845,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,6,3,1.0,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 1.0, ""selector__n_features"": 12}",72043,3365a8da0cb673ae6f81d21a9b60c2b001f5fadb6e903ee627a246ac8f56488f,f70281ff9e2d63699ac597b6d7b2efaa1d3c535ba8d5eeee2b64b89b316a06d0,-0.5134251946961764,0.5134251946961764,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,6,4,1.0,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 1.0, ""selector__n_features"": 12}",72043,ff59dad4f15ca6423b54f522febfc7595b575efba699f5a710505cb059b813aa,3498d416c0e50ca57ab8c168fdeeff46b99bbbb55cb1dc07a75709d162de5611,-0.41675083289215326,0.41675083289215326,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,6,5,1.0,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 1.0, ""selector__n_features"": 12}",72043,b73532caf058356af99850fc9cee7a377bdaf0cdc14055fab95af0117ee61de4,07065de2bef741f3cb587e277a0fcb85f93673c30d01852668a7519054b3fc3e,-0.4948383295742909,0.4948383295742909,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,7,1,0.25,"{""model__max_depth"": 6, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,63aa6fefba64a6074d0d9ff897ce987281e5ac90c2d08dcb781ac0056c1c5cae,00487d5a1bfc80244f5e1aac4616000df0555f6d828c513709ef326e7a15245b,-0.5361039931153243,0.5361039931153243,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,7,2,0.25,"{""model__max_depth"": 6, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,11d650d51b733d713e5f12a34674e439bc73d8ed3458306fb90be98d7ffd8c8e,183aefcb8f2fa4b7904c22725f7dd41376802f4e63953556f751878b9132f13e,-0.480157699829528,0.480157699829528,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,7,3,0.25,"{""model__max_depth"": 6, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,3365a8da0cb673ae6f81d21a9b60c2b001f5fadb6e903ee627a246ac8f56488f,f70281ff9e2d63699ac597b6d7b2efaa1d3c535ba8d5eeee2b64b89b316a06d0,-0.5213484397842029,0.5213484397842029,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,7,4,0.25,"{""model__max_depth"": 6, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,ff59dad4f15ca6423b54f522febfc7595b575efba699f5a710505cb059b813aa,3498d416c0e50ca57ab8c168fdeeff46b99bbbb55cb1dc07a75709d162de5611,-0.4241791950622553,0.4241791950622553,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,7,5,0.25,"{""model__max_depth"": 6, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,b73532caf058356af99850fc9cee7a377bdaf0cdc14055fab95af0117ee61de4,07065de2bef741f3cb587e277a0fcb85f93673c30d01852668a7519054b3fc3e,-0.5059540451230232,0.5059540451230232,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,8,1,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,63aa6fefba64a6074d0d9ff897ce987281e5ac90c2d08dcb781ac0056c1c5cae,00487d5a1bfc80244f5e1aac4616000df0555f6d828c513709ef326e7a15245b,-0.48727856806689057,0.48727856806689057,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,8,2,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,11d650d51b733d713e5f12a34674e439bc73d8ed3458306fb90be98d7ffd8c8e,183aefcb8f2fa4b7904c22725f7dd41376802f4e63953556f751878b9132f13e,-0.4301903951271086,0.4301903951271086,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,8,3,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,3365a8da0cb673ae6f81d21a9b60c2b001f5fadb6e903ee627a246ac8f56488f,f70281ff9e2d63699ac597b6d7b2efaa1d3c535ba8d5eeee2b64b89b316a06d0,-0.4735452112801127,0.4735452112801127,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,8,4,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,ff59dad4f15ca6423b54f522febfc7595b575efba699f5a710505cb059b813aa,3498d416c0e50ca57ab8c168fdeeff46b99bbbb55cb1dc07a75709d162de5611,-0.3863080576547,0.3863080576547,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,8,5,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,b73532caf058356af99850fc9cee7a377bdaf0cdc14055fab95af0117ee61de4,07065de2bef741f3cb587e277a0fcb85f93673c30d01852668a7519054b3fc3e,-0.41970899776765275,0.41970899776765275,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,9,1,0.5,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,63aa6fefba64a6074d0d9ff897ce987281e5ac90c2d08dcb781ac0056c1c5cae,00487d5a1bfc80244f5e1aac4616000df0555f6d828c513709ef326e7a15245b,-0.5399770219388275,0.5399770219388275,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,9,2,0.5,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,11d650d51b733d713e5f12a34674e439bc73d8ed3458306fb90be98d7ffd8c8e,183aefcb8f2fa4b7904c22725f7dd41376802f4e63953556f751878b9132f13e,-0.4854058475766198,0.4854058475766198,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,9,3,0.5,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,3365a8da0cb673ae6f81d21a9b60c2b001f5fadb6e903ee627a246ac8f56488f,f70281ff9e2d63699ac597b6d7b2efaa1d3c535ba8d5eeee2b64b89b316a06d0,-0.5261833041519556,0.5261833041519556,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,9,4,0.5,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,ff59dad4f15ca6423b54f522febfc7595b575efba699f5a710505cb059b813aa,3498d416c0e50ca57ab8c168fdeeff46b99bbbb55cb1dc07a75709d162de5611,-0.4589305581492121,0.4589305581492121,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,9,5,0.5,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,b73532caf058356af99850fc9cee7a377bdaf0cdc14055fab95af0117ee61de4,07065de2bef741f3cb587e277a0fcb85f93673c30d01852668a7519054b3fc3e,-0.5204763164295839,0.5204763164295839,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,10,1,0.25,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,63aa6fefba64a6074d0d9ff897ce987281e5ac90c2d08dcb781ac0056c1c5cae,00487d5a1bfc80244f5e1aac4616000df0555f6d828c513709ef326e7a15245b,-0.4582753076863668,0.4582753076863668,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,10,2,0.25,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,11d650d51b733d713e5f12a34674e439bc73d8ed3458306fb90be98d7ffd8c8e,183aefcb8f2fa4b7904c22725f7dd41376802f4e63953556f751878b9132f13e,-0.3944366469836796,0.3944366469836796,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,10,3,0.25,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,3365a8da0cb673ae6f81d21a9b60c2b001f5fadb6e903ee627a246ac8f56488f,f70281ff9e2d63699ac597b6d7b2efaa1d3c535ba8d5eeee2b64b89b316a06d0,-0.44975262267346644,0.44975262267346644,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,10,4,0.25,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,ff59dad4f15ca6423b54f522febfc7595b575efba699f5a710505cb059b813aa,3498d416c0e50ca57ab8c168fdeeff46b99bbbb55cb1dc07a75709d162de5611,-0.35612471083823455,0.35612471083823455,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,10,5,0.25,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,b73532caf058356af99850fc9cee7a377bdaf0cdc14055fab95af0117ee61de4,07065de2bef741f3cb587e277a0fcb85f93673c30d01852668a7519054b3fc3e,-0.39164442645243863,0.39164442645243863,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,11,1,0.75,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",72043,63aa6fefba64a6074d0d9ff897ce987281e5ac90c2d08dcb781ac0056c1c5cae,00487d5a1bfc80244f5e1aac4616000df0555f6d828c513709ef326e7a15245b,-0.5298041687013466,0.5298041687013466,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,11,2,0.75,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",72043,11d650d51b733d713e5f12a34674e439bc73d8ed3458306fb90be98d7ffd8c8e,183aefcb8f2fa4b7904c22725f7dd41376802f4e63953556f751878b9132f13e,-0.4757345099553196,0.4757345099553196,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,11,3,0.75,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",72043,3365a8da0cb673ae6f81d21a9b60c2b001f5fadb6e903ee627a246ac8f56488f,f70281ff9e2d63699ac597b6d7b2efaa1d3c535ba8d5eeee2b64b89b316a06d0,-0.5039236718949851,0.5039236718949851,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,11,4,0.75,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",72043,ff59dad4f15ca6423b54f522febfc7595b575efba699f5a710505cb059b813aa,3498d416c0e50ca57ab8c168fdeeff46b99bbbb55cb1dc07a75709d162de5611,-0.4437010738217615,0.4437010738217615,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,11,5,0.75,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",72043,b73532caf058356af99850fc9cee7a377bdaf0cdc14055fab95af0117ee61de4,07065de2bef741f3cb587e277a0fcb85f93673c30d01852668a7519054b3fc3e,-0.4871229249018234,0.4871229249018234,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,12,1,0.25,"{""model__max_depth"": 6, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,63aa6fefba64a6074d0d9ff897ce987281e5ac90c2d08dcb781ac0056c1c5cae,00487d5a1bfc80244f5e1aac4616000df0555f6d828c513709ef326e7a15245b,-0.4911423729859899,0.4911423729859899,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,12,2,0.25,"{""model__max_depth"": 6, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,11d650d51b733d713e5f12a34674e439bc73d8ed3458306fb90be98d7ffd8c8e,183aefcb8f2fa4b7904c22725f7dd41376802f4e63953556f751878b9132f13e,-0.4501398466565782,0.4501398466565782,final_k12
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,12,3,0.25,"{""model__max_depth"": 6, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,3365a8da0cb673ae6f81d21a9b60c2b001f5fadb6e903ee627a246ac8f56488f,f70281ff9e2d63699ac597b6d7b2efaa1d3c535ba8d5eeee2b64b89b316a06d0,-0.4979776576462531,0.4979776576462531,final_k12
