Heldout_Condition_ID,Source_Original_Indices,Original_Index,Recommendation_Eligible,Scenario,YS_Weight,UTS_Weight,El_Weight,Uncertainty_Weight,Weight_Sum,Normalized_YS_Component,Normalized_UTS_Component,Normalized_El_Component,NormalizedUncertaintyPenalty,ScenarioScore,ScenarioRank,BaselineRank,RankShift
HTC-034,70,70,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.7135457265539575,0.7707293735220277,0.6284018433210457,2.3604580048865724,0.07612415636630077,49,49,0
HTC-035,368,368,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.6229386515241316,0.6951613947117825,0.6108030771406358,2.9603205567665967,-0.08412287124988216,76,76,0
HTC-036,227,227,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.44293663106501835,0.5871798019905573,0.3623362151828172,1.4178408735537742,0.06738959797348715,53,53,0
HTC-037,218,218,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.816750666585657,0.863915881718573,0.48062298797158315,1.2169352763588672,0.2849954495777058,22,22,0
HTC-038,39,39,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.3876068110564949,0.5193716737149315,0.5388901015578983,1.1959271849508009,0.15776630058728444,34,34,0
HTC-039,196,196,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.4496423963275388,0.5989406794173028,0.47103867060576915,0.913541089867301,0.21542386541781583,28,28,0
HTC-040,209,209,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.8253638129159051,0.8660738356839282,0.4917468671847753,1.0085024649616698,0.3332857836015428,18,18,0
HTC-041,284,284,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.6156377894170287,0.7527428808585825,0.9999999999999551,1.5888574317167297,0.35590464771175834,16,16,0
HTC-042,280,280,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.6855042208230517,0.7714663501794881,0.8820631457011258,1.5611851660502174,0.3319823392709148,19,19,0
HTC-043,278,278,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.6928718704983505,0.763474433870608,0.8471012760244443,1.3113154839340508,0.3678466744967593,11,11,0
HTC-044,275,275,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.6902559502524742,0.7350745468092832,0.7956915653075456,1.1928016159762171,0.3647824023401264,12,12,0
HTC-045,76,76,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.2401511190795987,0.4550748542354768,0.928160091234357,3.143120889382619,-0.11831494671976583,78,78,0
HTC-046,336,336,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.21904936192041016,0.45433754749936456,0.8012976600979257,1.924452179033505,0.07030601011642423,51,51,0
HTC-047,338,338,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.4185821646079549,0.5146635697521728,0.5364612096639945,2.9418141551617616,-0.18712920029472896,79,79,0
HTC-048,124,124,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.7322400199221214,0.694881816468174,0.6852783221759449,1.5705303576069654,0.24542962462704393,24,24,0
HTC-049,353,353,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.6709949324605392,0.7117057866510802,0.6228902044242937,0.8894676413873315,0.34780269731457514,17,17,0
HTC-050,234,234,False,Baseline,0.2,0.2,0.4,0.2,1.0,0.27354161939701155,0.33034507362414584,0.5081859969852337,0.8796307569126239,0.14812558601580014,35,35,0
HTC-051,140,140,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.6188450254018482,0.6276728435063135,0.5752091162564846,1.4952233557512242,0.18034254913398134,32,32,0
HTC-052,132,132,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.7640242138512301,0.7212439596818648,0.47696101210918956,0.3933582527738643,0.40916638899552193,7,7,0
HTC-053,137,137,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.7609739743212557,0.7216609105155154,0.48093848637094044,0.38080782801259944,0.41274080591321044,6,6,0
HTC-054,42,42,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.02395451111753906,0.3001876940218534,0.8549449088799391,2.53220675604301,-0.09963494662874783,77,77,0
HTC-055,19,19,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.4003553770892471,0.6777178609500484,0.7658259549604595,3.8802741496660746,-0.25410980034117203,83,83,0
HTC-056,72,72,False,Baseline,0.2,0.2,0.4,0.2,1.0,0.31165590027405793,0.5175323448771805,0.8708499178351147,2.652515419298649,-0.01632546769543619,65,65,0
HTC-057,22,22,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.4092734102619079,0.6329564855467876,0.5998568761233757,2.079516245758216,0.032485480459446214,59,59,0
HTC-058,57,57,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.18500772374770266,0.19623484773099187,0.6708910956658845,1.9916256853762417,-0.05372018451315563,70,70,0
HTC-059,56,56,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.18353564441657658,0.19582943936439895,0.6678924387419415,2.00649090516478,-0.0582681887799843,71,71,0
HTC-060,332,332,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.07669640444856234,0.0,0.6774053420616272,0.704048861463141,0.14549164542173512,37,37,0
HTC-061,73,73,False,Baseline,0.2,0.2,0.4,0.2,1.0,0.600442120789745,0.6510254459904741,0.5413009096500765,1.1703038311513254,0.23275311098580934,26,26,0
HTC-062,33,33,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.2595796526051096,0.45705693775994743,0.6031764512420974,2.9497845530888402,-0.20535901204791773,80,80,0
HTC-063,30,30,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.35084266621536725,0.44181212290930294,0.33458384652950873,1.2194386473037773,0.048476766975982105,56,56,0
HTC-064,25,25,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.3172854420541814,0.4018395259487931,0.21975795607098297,0.6337180587585415,0.10498456427727978,45,45,0
HTC-065,355,355,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.37809121987480987,0.49733649173306543,0.830910748721468,3.6781163420521654,-0.22817342660027085,82,82,0
HTC-066,340,340,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.24111333371174015,0.2630316268751971,0.3584560965301998,5.024269412531809,-0.7606424517768944,86,86,0
HTC-067,244,244,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.1781840136389091,0.14852468593890017,0.6487396283056175,2.664121427226678,-0.2079866942075268,81,81,0
HTC-068,409,409,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.4360194706600263,0.5024118225562137,0.36318169758911034,1.4359769240850337,0.04576355286188544,57,57,0
HTC-069,245,245,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.2970329435211899,0.4934560643459218,0.669040355059841,2.082983720834389,0.009117199430480893,63,63,0
HTC-070,423,423,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.47990550641307167,0.5316970028141046,0.4504739498780354,1.2180933343661355,0.13889141492342236,38,38,0
HTC-071,248,248,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.023579582914438176,0.08090493815474124,0.6747386537874084,3.7949886231165046,-0.4682053588945017,85,85,0
HTC-072,15,15,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.4350525611450547,0.526043833274987,0.46336097804488136,1.3623512443690746,0.10509342122814597,44,44,0
HTC-073,11,11,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.45702277594698903,0.5142818601319399,0.4164924506241052,1.0675081939615587,0.14735626867311613,36,36,0
HTC-074,9,9,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.4441497638181094,0.45319859921519934,0.3122355398671438,0.5041411727151497,0.20353565401048931,30,30,0
HTC-075,55,55,False,Baseline,0.2,0.2,0.4,0.2,1.0,0.08411161057079218,0.13411287287899443,0.7406621958665782,1.4338943835846898,0.05313089831965062,55,55,0
HTC-076,417,417,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.34408641957227043,0.32750216725842257,0.6792881720952217,1.4897630856072688,0.10808036908277358,43,43,0
HTC-077,420,420,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.3526277028570632,0.38711561987466364,0.8036615325533165,1.2090416823960841,0.22760494108845514,27,27,0
HTC-078,370,370,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.4098857623690438,0.39240778359999795,0.02204019304995992,0.32367606464602056,0.10453957348458823,46,46,0
HTC-079,373,373,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.4144394154243227,0.3922086291299246,0.029902221593636456,0.7517329613720175,0.022943905273900556,62,62,0
HTC-080,383,383,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.45328334368692974,0.43345290594617564,0.0,0.5845963972079757,0.06042797048502595,54,54,0
HTC-081,379,379,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.35203768690841375,0.36072360955037924,0.01929431401336931,0.7763224673373507,-0.00499450857036382,64,64,0
HTC-082,390,390,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.43934395167146,0.4140482686106755,0.013199098020110663,0.4629406490590162,0.08336995345266812,47,47,0
HTC-083,396,396,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.3006592589716785,0.35315264803178265,0.034649123200864614,0.8706954862529642,-0.029517066569554773,68,68,0
HTC-084,398,398,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.2949014151357516,0.32732774505306556,0.03561245265044976,1.0537165487830062,-0.07205249665865793,75,75,0
HTC-085,400,400,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.3412605235777724,0.4000883990564698,0.022903576789703256,1.0833826311211576,-0.059245310981501764,72,72,0
HTC-086,401,401,True,Baseline,0.2,0.2,0.4,0.2,1.0,0.32247102551835855,0.43806296142583073,0.026616902404180603,1.1709317343228,-0.07143278851404991,74,74,0
HTC-087,46,46,False,Baseline,0.2,0.2,0.4,0.2,1.0,0.2676937945859571,0.2847272870303996,0.3859079861745652,1.4332767122841987,-0.02180793166374234,67,67,0
HTC-001,192,192,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.7862321418270019,0.7557520656209271,0.4800997483420877,0.641463190927375,0.4109491428488883,9,10,1
HTC-002,165,165,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.29331285336698143,0.5465670605767088,0.7163003203530487,1.8834171254459007,0.03827821336572479,59,48,-11
HTC-003,113,113,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.9999999999999974,0.9999999999999973,0.29217284474435806,1.2235429877849155,0.3665846828518613,15,23,8
HTC-004,93,93,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.3748840023716718,0.557097896638455,0.14381445786918642,1.396105094791049,0.007679487975716159,64,69,5
HTC-005,77,77,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.49104166008341915,0.662583302388458,0.10951201155695277,0.793445452280816,0.17817858931617003,34,42,8
HTC-006,78,78,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.4902937786194948,0.6607568671328211,0.11263312500280243,0.7969175814140611,0.1776296820650775,35,41,6
HTC-007,79,79,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.4495795723905804,0.6235358705703312,0.13094336911768734,0.4798796559428002,0.22513345965589052,27,33,6
HTC-008,82,82,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.4775191860690122,0.646877674304589,0.1253029267296098,0.6872076012823739,0.1958408826712786,31,39,8
HTC-009,101,101,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.3551874571136435,0.5293322104186733,0.23939032452866035,1.2197115560275815,0.055780544644693425,56,60,4
HTC-010,204,204,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.2680056254237273,0.4138648085179763,0.4436490618391234,5.594247766541408,-0.818717868689719,87,87,0
HTC-011,153,153,False,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.0,0.20034172579901716,0.7772532379532352,3.8463569147083168,-0.508624531432733,84,84,0
HTC-012,90,90,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.3627895648683619,0.48365261701949136,0.08603443702116813,0.39556639946084343,0.1695696309271652,37,40,3
HTC-013,0,0,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.32676000778329295,0.4424336789258449,0.33714716221813734,1.2273742755136612,0.04955253458995024,57,58,1
HTC-014,75,75,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.8697463865843483,0.8885828703737416,0.520650875751469,1.6169625655416564,0.2843594231977329,24,25,1
HTC-015,116,116,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.8432892672154388,0.8797237791741401,0.5560269089855746,1.0239191400255583,0.40298052540254325,10,14,4
HTC-016,117,117,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.8904802255926808,0.9102795555911528,0.5121907032502013,1.3886185144518874,0.3390889722378546,19,21,2
HTC-017,180,180,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.42689826363396394,0.5925674429717638,0.43878887676618883,2.2122565095983986,-0.05357868342206623,72,73,1
HTC-018,439;446,439,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.1995133271805282,0.3577706120505118,0.320422565249201,0.13859200672938635,0.20633388114247808,30,29,-1
HTC-019,426;433;447,426,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.21479419142646963,0.3735238037008226,0.26428804852326404,0.7771905643636922,0.07192549016401256,50,52,2
HTC-020,428;442,428,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.22312213089071728,0.38059944552716896,0.25285964750308704,0.985986897869147,0.031227546881143847,60,61,1
HTC-021,443,443,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.18525244623190096,0.33523944267404676,0.29682075193550256,1.22071066644909,-0.026194534052596807,67,66,-1
HTC-022,437,437,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.19202391363352495,0.33056515162179895,0.313400131553534,0.7801712202171404,0.06689273473233898,51,50,-1
HTC-023,287,287,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.6701957758133418,0.7769227284237366,0.6748477088131491,0.904784928164421,0.3849039186167301,12,9,-3
HTC-024,289,289,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.7293006658398965,0.8076521294523163,0.629546033638158,0.6402147682150584,0.4496993294293544,5,5,0
HTC-025,290,290,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.7526526551139917,0.8169548949128209,0.6315094871207356,0.6016539032975711,0.4666439821990249,2,2,0
HTC-026,291,291,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.7757328874440838,0.8322315016394674,0.6255858173605405,0.5060720065771306,0.49441088016147705,1,1,0
HTC-027,297,297,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.8179954300833711,0.8345023295625219,0.6240740460122846,0.7129239483192675,0.46451450350058116,3,3,0
HTC-028,298,298,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.7978558302784157,0.7924218793610969,0.6192510708368346,0.8060508445660558,0.42800923173274696,8,8,0
HTC-029,299,299,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.8288232610950828,0.807528948626646,0.5956676005621006,0.6539148144284015,0.46443715375696076,4,4,0
HTC-030,302,302,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.8325673270178948,0.7949991303074472,0.6247799957794787,1.0686592638794825,0.3869064682675813,11,15,4
HTC-031,304,304,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.826342195955923,0.7828359096458184,0.6408665135616579,1.076439330548137,0.38473494716989504,13,13,0
HTC-032,312,312,True,Equal property emphasis,0.2667,0.2667,0.2666,0.2,1.0,0.8079050635933825,0.7806423913228144,0.597784832504919,1.2218701508203373,0.3386610124078937,20,20,0
