Run_ID,Repeat,Outer_Fold,Outer_ID,Feature_Count,Model_Family,Description,Candidate_Number,Alpha,Params,Derived_Seed,Outer_Training_Index_Hash,Mean_Inner_Primary_Score,Std_Inner_Primary_Score,Mean_Inner_NRMSE,Rank_Within_Family,Selection_Status,Search_Independent_Fixed_k,Complexity_Score,Selected_Alpha,Selected_Feature_Count,Selected_Features,Selected_Feature_Rank,Outer_Validation_Index_Hash,Calibration_Accessed,Final_Test_Accessed,Selected_Configuration_Status,Outer_R2_YS,Outer_RMSE_YS,Outer_MAE_YS,Outer_NRMSE_YS,Outer_R2_UTS,Outer_RMSE_UTS,Outer_MAE_UTS,Outer_NRMSE_UTS,Outer_R2_El,Outer_RMSE_El,Outer_MAE_El,Outer_NRMSE_El,Outer_R2_Macro,Outer_RMSE_Macro,Outer_MAE_Macro,Outer_NRMSE_Macro
R03_F04_k15_Independent_ET_Physics,3,4,R03_F04,15,Independent_ET_Physics,reduced physics-retained independent ET,22,0.5,"{""model__estimator__max_depth"": 14, ""model__estimator__max_features"": 0.7, ""model__estimator__min_samples_leaf"": 1, ""model__estimator__n_estimators"": 300, ""selector__alpha"": 0.5, ""selector__n_features"": 15}",1071,fe22e40996e882d71e3e66d1811245d8511a9ae5089dd15ece0363ef663155ba,-0.47788394284330354,0.05605456731687714,0.47788394284330354,1,Selected_for_fixed_k,True,610,0.5,15,Tsol;Tage;tage;Zn;Mg;Ti;Cu;Sc;Zr;Fe;Si;Cr;Li;Be;Mn,Zn;Tsol;Mg;Tage;Ti;Cu;Sc;Zr;Fe;Si;Cr;Li;tage;Be;Mn;Ni;V,7d8df20f81226795b8287025c5add9e5e449169eba41e54474ec9e27fd945409,False,False,Selected,0.8038494559982057,54.728837142120156,34.757143370274406,0.43876887597034464,0.8475263265360258,41.25400494430473,25.30552532014658,0.38684633501992116,0.734631898076695,3.8081068328346297,2.2773319108462626,0.5103468211066021,0.7953358935369755,33.26364963975317,20.780000200422418,0.44532067736562264
R03_F04_k16_Native_ET_Physics,3,4,R03_F04,16,Native_ET_Physics,reduced physics-retained ExtraTrees,2,0.75,"{""model__max_depth"": 10, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 16}",1072,fe22e40996e882d71e3e66d1811245d8511a9ae5089dd15ece0363ef663155ba,-0.43888969262544303,0.03673143837288184,0.43888969262544303,1,Selected_for_fixed_k,True,1070,0.75,16,Tsol;Tage;tage;Zn;Mg;Ti;Sc;Zr;Fe;Cu;Si;Cr;Li;Be;Ni;V,Zn;Mg;Tsol;Ti;Tage;Sc;Zr;Fe;Cu;Si;Cr;Li;Be;tage;Ni;V;Mn,7d8df20f81226795b8287025c5add9e5e449169eba41e54474ec9e27fd945409,False,False,Selected,0.7964728634410594,55.74842770374779,37.81592616005177,0.4469430786034759,0.8304600665717907,43.50154570124903,27.0825359365559,0.4079219349721103,0.6884658527751837,4.126079512072665,2.616899786635313,0.552960212266925,0.7717995942626779,34.45868430568982,22.505120627747658,0.46927507528083706
R03_F04_k17_Native_ET_Physics,3,4,R03_F04,17,Native_ET_Physics,reduced physics-retained ExtraTrees,12,0.5,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 17}",1073,fe22e40996e882d71e3e66d1811245d8511a9ae5089dd15ece0363ef663155ba,-0.42720186381734343,0.035091728326483274,0.42720186381734343,1,Selected_for_fixed_k,True,840,0.5,17,Tsol;Tage;tage;Zn;Mg;Ti;Cu;Sc;Zr;Fe;Si;Cr;Li;Be;Mn;Ni;V,Zn;Tsol;Mg;Tage;Ti;Cu;Sc;Zr;Fe;Si;Cr;Li;tage;Be;Mn;Ni;V,7d8df20f81226795b8287025c5add9e5e449169eba41e54474ec9e27fd945409,False,False,Selected,0.8001165931355745,55.24714418876202,35.063178482531214,0.4429242173248851,0.8269927621094315,43.94412493717889,25.755731679116327,0.41207208125745953,0.6691425042843646,4.252117467242441,2.5103832326551414,0.5698513008270093,0.7654172865097902,34.48112886439446,21.10976446476756,0.47494919980311795
R03_F05_k03_Independent_ET_Physics,3,5,R03_F05,3,Independent_ET_Physics,reduced physics-retained independent ET,18,1.0,"{""model__estimator__max_depth"": 14, ""model__estimator__max_features"": 1.0, ""model__estimator__min_samples_leaf"": 2, ""model__estimator__n_estimators"": 300, ""selector__alpha"": 1.0, ""selector__n_features"": 3}",1060,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.5900882197696231,0.03379676003511833,0.5900882197696231,1,Selected_for_fixed_k,True,740,1.0,3,Tsol;Tage;tage,Zn;Mg;Tsol;Ti;Sc;Si;Fe;Tage;Zr;Cr;Cu;Li;Be;V;Ni;Mn;tage,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8357640519614429,46.09327543594614,37.462828993384704,0.4014904003751504,0.7646400225302081,46.83556058010741,36.33989607600704,0.48062611182550147,0.6459474369191007,3.6173501858122776,2.972386440788164,0.5894879423151559,0.7487838371369172,32.182062067288605,25.591703836726637,0.49053481817193595
R03_F05_k04_Native_ET_Physics,3,5,R03_F05,4,Native_ET_Physics,reduced physics-retained ExtraTrees,7,0.5,"{""model__max_depth"": 14, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 4}",1061,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.5006938431979153,0.07027707842743114,0.5006938431979153,1,Selected_for_fixed_k,True,1090,0.5,4,Tsol;Tage;tage;Zn,Zn;Mg;Tsol;Tage;Fe;Ti;Si;Cu;Zr;Sc;Cr;Li;tage;Mn;Be;Ni;V,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8935357787079541,37.11122590106591,29.935650851080364,0.32325324691097773,0.8476167478745467,37.68582566850402,27.850646427689217,0.3867316124252788,0.6042392955066198,3.824485489743243,2.8522304633406894,0.6232429723296666,0.7817972740297069,26.207179019771058,20.212842580703423,0.4444092772219744
R03_F05_k05_Native_ET_Physics,3,5,R03_F05,5,Native_ET_Physics,reduced physics-retained ExtraTrees,19,0.75,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.75, ""selector__n_features"": 5}",1062,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.4723291141327767,0.0679398831887309,0.4723291141327767,1,Selected_for_fixed_k,True,670,0.75,5,Tsol;Tage;tage;Zn;Mg,Zn;Mg;Tsol;Tage;Ti;Fe;Si;Sc;Zr;Cr;Cu;Li;Be;Ni;V;Mn;tage,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8824802006574441,38.990515794384656,31.52522129629609,0.33962259459897265,0.8678540234292033,35.09428415458016,26.126750185185067,0.3601372361427276,0.5932102334521442,3.8774096944889007,2.884182777777766,0.6318675673928007,0.7811814858462639,25.987403214484573,20.17871808641964,0.443875799378167
R03_F05_k06_Native_ET_Physics,3,5,R03_F05,6,Native_ET_Physics,reduced physics-retained ExtraTrees,18,0.0,"{""model__max_depth"": 10, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.0, ""selector__n_features"": 6}",1063,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.4590512849589622,0.06600340727264088,0.4590512849589622,1,Selected_for_fixed_k,True,770,0.0,6,Tsol;Tage;tage;Zn;Mg;Cu,Zn;Tsol;Tage;Mg;Cu;tage;Fe;Ti;Zr;Mn;Si;Cr;Li;Sc;Ni;Be;V,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8610063606470709,42.40342365662267,33.664408197334474,0.36935035273925965,0.8848393482239283,32.76132611996597,25.720269487211553,0.3361964412565247,0.706060072702438,3.2959906689002327,2.458273318071926,0.5371187906884008,0.8173019271911457,26.153580148496292,20.61431700087265,0.41422186156139507
R03_F05_k07_Native_ET_Physics,3,5,R03_F05,7,Native_ET_Physics,reduced physics-retained ExtraTrees,19,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.0, ""selector__n_features"": 7}",1064,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.45115101238576605,0.054204447911717274,0.45115101238576605,1,Selected_for_fixed_k,True,810,0.0,7,Tsol;Tage;tage;Zn;Mg;Cu;Fe,Zn;Tsol;Tage;Mg;Cu;tage;Fe;Ti;Zr;Mn;Si;Cr;Li;Sc;Ni;Be;V,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8710335556285942,40.84527486622948,31.06269306963575,0.3557782692675966,0.8907786192725466,31.905330446214208,24.271431955657746,0.32741222116138824,0.6808073169853727,3.434655204360166,2.541838838940567,0.559715738034268,0.8142064972955044,25.39508683893462,19.291987954744688,0.4143020761544176
R03_F05_k08_Native_RF_Physics,3,5,R03_F05,8,Native_RF_Physics,reduced physics-retained RandomForest,9,0.25,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 8}",1065,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.4644255595626293,0.07548642542960993,0.4644255595626293,1,Selected_for_fixed_k,True,1140,0.25,8,Tsol;Tage;tage;Zn;Mg;Fe;Ti;Cu,Zn;Tsol;Mg;Tage;Fe;Ti;Cu;Zr;Si;tage;Sc;Cr;Li;Mn;Be;Ni;V,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8853165397299927,38.5171241873073,30.756242817408705,0.3354991691304606,0.8677564386979449,35.1072396541117,26.171341556296674,0.360270185365273,0.7549136081871997,3.0096519963669044,2.3258772094594113,0.4904566799701867,0.8359955288717126,25.544671945928638,19.75115386105493,0.3954086781553068
R03_F05_k09_Native_ET_Physics,3,5,R03_F05,9,Native_ET_Physics,reduced physics-retained ExtraTrees,18,0.25,"{""model__max_depth"": 14, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 9}",1066,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.45564812171654073,0.05519839038197875,0.45564812171654073,1,Selected_for_fixed_k,True,1090,0.25,9,Tsol;Tage;tage;Zn;Mg;Fe;Ti;Cu;Zr,Zn;Tsol;Mg;Tage;Fe;Ti;Cu;Zr;Si;tage;Sc;Cr;Li;Mn;Be;Ni;V,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8718618048509303,40.71390519735409,28.588794329985333,0.35463398823191217,0.8917242405779237,31.76691456649066,23.48743417606388,0.3259917986178671,0.6838949867187267,3.41800248484375,2.577272267790862,0.5570019898878527,0.8158270107158603,25.299607416229502,18.217833591280023,0.41254259224587725
R03_F05_k10_Native_RF_Physics,3,5,R03_F05,10,Native_RF_Physics,reduced physics-retained RandomForest,20,0.25,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 10}",1067,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.48172496985845326,0.02981015683605307,0.48172496985845326,1,Selected_for_fixed_k,True,1110,0.25,10,Tsol;Tage;tage;Zn;Mg;Fe;Ti;Cu;Zr;Si,Zn;Tsol;Mg;Tage;Fe;Ti;Cu;Zr;Si;tage;Sc;Cr;Li;Mn;Be;Ni;V,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8992102899913417,36.108675432950434,27.499302981847126,0.3145206414488354,0.8896033126078264,32.07653414301397,23.08199408082371,0.3291691119961266,0.7533019421532055,3.019531381695183,2.3261766693832278,0.49206663704632136,0.8473718482507913,23.7349136525532,17.635824577351354,0.37858546349709443
R03_F05_k11_Native_ET_Physics,3,5,R03_F05,11,Native_ET_Physics,reduced physics-retained ExtraTrees,21,0.25,"{""model__max_depth"": 10, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300, ""selector__alpha"": 0.25, ""selector__n_features"": 11}",1068,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.4325094465378544,0.08698683263005763,0.4325094465378544,1,Selected_for_fixed_k,True,600,0.25,11,Tsol;Tage;tage;Zn;Mg;Fe;Ti;Cu;Zr;Si;Sc,Zn;Tsol;Mg;Tage;Fe;Ti;Cu;Zr;Si;tage;Sc;Cr;Li;Mn;Be;Ni;V,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8808207224421165,39.26484017280982,29.159014257047307,0.34201206689151215,0.890987723467387,31.874774457025573,24.25738502673064,0.32709865586837555,0.648252916205422,3.6055534251058825,2.630947480134009,0.5875655273324784,0.8066871207049752,24.91505601831376,18.682448921303987,0.41889208336412204
R03_F05_k12_Native_ET_Physics,3,5,R03_F05,12,Native_ET_Physics,reduced physics-retained ExtraTrees,21,0.75,"{""model__max_depth"": 10, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",1069,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.459712856213223,0.06539161097039517,0.459712856213223,1,Selected_for_fixed_k,True,1100,0.75,12,Tsol;Tage;tage;Zn;Mg;Ti;Fe;Si;Sc;Zr;Cr;Cu,Zn;Mg;Tsol;Tage;Ti;Fe;Si;Sc;Zr;Cr;Cu;Li;Be;Ni;V;Mn;tage,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8759456334193985,40.059865566262786,29.886441154970683,0.3489370480412986,0.8880276804649195,32.30462866076706,24.6764106938251,0.3315098159364343,0.6740428943212096,3.4708585001906265,2.5631205302049183,0.5656154727206771,0.8126720694018426,25.278450909073488,19.041990793000235,0.41535411223280333
R03_F05_k13_Native_ET_Physics,3,5,R03_F05,13,Native_ET_Physics,reduced physics-retained ExtraTrees,2,0.25,"{""model__max_depth"": 14, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 13}",1070,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.4590364072675815,0.042849664377908506,0.4590364072675815,1,Selected_for_fixed_k,True,1090,0.25,13,Tsol;Tage;tage;Zn;Mg;Fe;Ti;Cu;Zr;Si;Sc;Cr;Li,Zn;Tsol;Mg;Tage;Fe;Ti;Cu;Zr;Si;tage;Sc;Cr;Li;Mn;Be;Ni;V,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8463172081215651,44.58780370690785,31.92727381474611,0.38837715464617184,0.8567561419760054,36.53822287312861,26.581827129409604,0.3749549226060557,0.6510315041300394,3.5912843509411227,2.6786827385896324,0.5852402210347587,0.78470161807587,28.239103643659195,20.395927894248448,0.44952409942899535
R03_F05_k14_Native_ET_Physics,3,5,R03_F05,14,Native_ET_Physics,reduced physics-retained ExtraTrees,22,0.5,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300, ""selector__alpha"": 0.5, ""selector__n_features"": 14}",1071,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.4586130277959114,0.031553547403666435,0.4586130277959114,1,Selected_for_fixed_k,True,610,0.5,14,Tsol;Tage;tage;Zn;Mg;Fe;Ti;Si;Cu;Zr;Sc;Cr;Li;Mn,Zn;Mg;Tsol;Tage;Fe;Ti;Si;Cu;Zr;Sc;Cr;Li;tage;Mn;Be;Ni;V,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8703875900110006,40.94743976285872,29.75812301062777,0.35666816535035517,0.8829558514381269,33.02815158587838,24.33430964854951,0.33893460184709057,0.6514637385565225,3.5890595688865554,2.645516320844783,0.584877667749044,0.8016023933352168,25.854883639207888,18.912649660007354,0.4268268116488299
R03_F05_k15_Independent_ET_Physics,3,5,R03_F05,15,Independent_ET_Physics,reduced physics-retained independent ET,2,0.75,"{""model__estimator__max_depth"": 10, ""model__estimator__max_features"": 0.7, ""model__estimator__min_samples_leaf"": 1, ""model__estimator__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 15}",1072,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.4657929907408997,0.03299333633837269,0.4657929907408997,1,Selected_for_fixed_k,True,1070,0.75,15,Tsol;Tage;tage;Zn;Mg;Ti;Fe;Si;Sc;Zr;Cr;Cu;Li;Be;Ni,Zn;Mg;Tsol;Tage;Ti;Fe;Si;Sc;Zr;Cr;Cu;Li;Be;Ni;V;Mn;tage,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8716556743887981,40.74663940155128,30.806904890267514,0.3549191159132234,0.8678658003369697,35.09272031068884,26.029563074724575,0.36012118799043313,0.7168029856740488,3.2351991328243526,2.321671831117146,0.5272121254028277,0.8187748201332722,26.358186281688152,19.71937993203641,0.4140841431021614
R03_F05_k16_Native_ET_Physics,3,5,R03_F05,16,Native_ET_Physics,reduced physics-retained ExtraTrees,12,0.5,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 16}",1073,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.4573557959442163,0.04711285369210665,0.4573557959442163,1,Selected_for_fixed_k,True,840,0.5,16,Tsol;Tage;tage;Zn;Mg;Fe;Ti;Si;Cu;Zr;Sc;Cr;Li;Mn;Be;Ni,Zn;Mg;Tsol;Tage;Fe;Ti;Si;Cu;Zr;Sc;Cr;Li;tage;Mn;Be;Ni;V,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8729444986041341,40.5415358255996,30.24242974323681,0.35313258379875806,0.886204205352607,32.56660767095484,24.72142560905072,0.33419824224086775,0.6552540780233815,3.5694906697387716,2.615787204328806,0.5816886952969867,0.8048009273267075,25.559211388764407,19.193214185538775,0.4230065071122042
R03_F05_k17_Native_ET_Physics,3,5,R03_F05,17,Native_ET_Physics,reduced physics-retained ExtraTrees,12,0.25,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 17}",1074,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,-0.4348870186053147,0.06805932745963536,0.4348870186053147,1,Selected_for_fixed_k,True,810,0.25,17,Tsol;Tage;tage;Zn;Mg;Fe;Ti;Cu;Zr;Si;Sc;Cr;Li;Mn;Be;Ni;V,Zn;Tsol;Mg;Tage;Fe;Ti;Cu;Zr;Si;tage;Sc;Cr;Li;Mn;Be;Ni;V,357b921d00328f19fe9eadfe24acd266f57787cd50f457b02dec2b5bc1b775ca,False,False,Selected,0.8674726956842818,41.4053196621801,30.63789509840267,0.3606564777964459,0.8816486562582577,33.212075185831424,24.63042924173588,0.3408220242164072,0.6351198991247331,3.672246046598472,2.711631105100049,0.5984338409299472,0.7947470836890909,26.096546964869997,19.326651815079533,0.4333041143142668
R04_F01_k03_Independent_ET_Physics,4,1,R04_F01,3,Independent_ET_Physics,reduced physics-retained independent ET,24,1.0,"{""model__estimator__max_depth"": null, ""model__estimator__max_features"": 1.0, ""model__estimator__min_samples_leaf"": 2, ""model__estimator__n_estimators"": 800, ""selector__alpha"": 1.0, ""selector__n_features"": 3}",1061,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,-0.5808020501561888,0.025696469608565937,0.5808020501561888,1,Selected_for_fixed_k,True,1100,1.0,3,Tsol;Tage;tage,Zn;Mg;Tsol;Ti;Fe;Si;Sc;Tage;Cu;Zr;Cr;Li;Be;Ni;V;Mn;tage,fd79b5e269f655c6cb004c9275635a67999203163f8da105392bad3570106d0c,False,False,Selected,0.8383263487716219,51.929803408042424,40.44588483032033,0.398346199585422,0.7695729884373695,51.33179707133261,39.332064432509476,0.47556266115186235,0.5369563575991867,4.9468291492898695,3.2965888401626646,0.6741429819660897,0.7149518982693928,36.0694765428883,27.691512700997492,0.5160172809011246
R04_F01_k04_Native_ET_Physics,4,1,R04_F01,4,Native_ET_Physics,reduced physics-retained ExtraTrees,17,0.75,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300, ""selector__alpha"": 0.75, ""selector__n_features"": 4}",1062,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,-0.47985658190457015,0.0528110641964277,0.47985658190457015,1,Selected_for_fixed_k,True,450,0.75,4,Tsol;Tage;tage;Zn,Zn;Mg;Tsol;Tage;Ti;Fe;Si;Cu;Sc;Zr;Cr;Li;Be;Ni;Mn;V;tage,fd79b5e269f655c6cb004c9275635a67999203163f8da105392bad3570106d0c,False,False,Selected,0.904641078399349,39.88207269350898,26.974085802468945,0.30592975606351747,0.8674477479401643,38.9325930620102,26.175567438271784,0.3606904222812054,0.6781102487448085,4.124483048402226,2.6832143518518423,0.5620754664061142,0.8167330250281073,27.646382934640467,18.610955864197525,0.4095652149169457
R04_F01_k05_RegressorChain_ET_Physics,4,1,R04_F01,5,RegressorChain_ET_Physics,reduced physics-retained regressor chain,12,0.5,"{""model__base_estimator__max_depth"": null, ""model__base_estimator__max_features"": 0.7, ""model__base_estimator__min_samples_leaf"": 1, ""model__base_estimator__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 5}",1063,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,-0.48430485765841136,0.08756154849577906,0.48430485765841136,1,Selected_for_fixed_k,True,970,0.5,5,Tsol;Tage;tage;Zn;Mg,Zn;Mg;Tsol;Tage;Ti;Cu;Fe;Si;Sc;Zr;Cr;tage;Li;Mn;Be;Ni;V,fd79b5e269f655c6cb004c9275635a67999203163f8da105392bad3570106d0c,False,False,Selected,0.8963987923200257,41.56994637134684,29.109729803240995,0.3188771970477221,0.8482200783948712,41.660735897143056,28.074024537037403,0.3859652605042906,0.6080375633547999,4.5513283969954825,2.7406689814814786,0.6202450104624965,0.7842188113565657,29.26067022182846,19.97480777391996,0.4416958226715031
R04_F01_k06_Native_ET_Physics,4,1,R04_F01,6,Native_ET_Physics,reduced physics-retained ExtraTrees,19,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.0, ""selector__n_features"": 6}",1064,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,-0.45926269940952313,0.0627216744801564,0.45926269940952313,1,Selected_for_fixed_k,True,810,0.0,6,Tsol;Tage;tage;Zn;Mg;Cu,Zn;Tage;Tsol;Mg;tage;Cu;Ti;Fe;Zr;Mn;Si;Cr;Li;Sc;Ni;Be;V,fd79b5e269f655c6cb004c9275635a67999203163f8da105392bad3570106d0c,False,False,Selected,0.8918418929408801,42.474335594023934,29.019128333956814,0.32581463925154996,0.9075583385652403,32.512745623225044,22.163969463493192,0.30121384233729626,0.6606565541039063,4.234827076226771,2.6090147113727933,0.5771129075052204,0.8200189285366756,26.407302764491913,17.930704169607598,0.40138046303135555
R04_F01_k07_Native_ET_Physics,4,1,R04_F01,7,Native_ET_Physics,reduced physics-retained ExtraTrees,12,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 7}",1065,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,-0.4636018702932242,0.060389729668213654,0.4636018702932242,1,Selected_for_fixed_k,True,1110,0.0,7,Tsol;Tage;tage;Zn;Mg;Cu;Ti,Zn;Tage;Tsol;Mg;tage;Cu;Ti;Fe;Zr;Mn;Si;Cr;Li;Sc;Ni;Be;V,fd79b5e269f655c6cb004c9275635a67999203163f8da105392bad3570106d0c,False,False,Selected,0.8781528685891539,45.082159359960876,30.432172589359226,0.3458188876440759,0.8878945681380387,35.804128160418664,23.044180856345974,0.33170680630038185,0.6497138155499526,4.302565125673673,2.6206267990476753,0.5863440997030055,0.8052537507590484,28.39628421535107,18.698993414917627,0.42128993121582115
R04_F01_k08_Native_ET_Physics,4,1,R04_F01,8,Native_ET_Physics,reduced physics-retained ExtraTrees,22,0.25,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 8}",1066,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,-0.43615651660109245,0.02690549360836328,0.43615651660109245,1,Selected_for_fixed_k,True,670,0.25,8,Tsol;Tage;tage;Zn;Mg;Cu;Ti;Fe,Zn;Tsol;Mg;Tage;Cu;Ti;Fe;tage;Si;Zr;Sc;Cr;Li;Mn;Be;Ni;V,fd79b5e269f655c6cb004c9275635a67999203163f8da105392bad3570106d0c,False,False,Selected,0.8847806357436334,43.838914553133606,29.831659259258963,0.336282132034536,0.8941869849594969,34.784784702555285,22.128334074074267,0.32226311418152603,0.6249132628888618,4.452273166446777,2.7335937037036904,0.6067459817946014,0.8012936278639975,27.691990807378556,18.231195679012306,0.42176374267022115
R04_F01_k09_Native_ET_Physics,4,1,R04_F01,9,Native_ET_Physics,reduced physics-retained ExtraTrees,20,0.25,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 9}",1067,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,-0.4370024064907385,0.03195838266579326,0.4370024064907385,1,Selected_for_fixed_k,True,1110,0.25,9,Tsol;Tage;tage;Zn;Mg;Cu;Ti;Fe;Si,Zn;Tsol;Mg;Tage;Cu;Ti;Fe;tage;Si;Zr;Sc;Cr;Li;Mn;Be;Ni;V,fd79b5e269f655c6cb004c9275635a67999203163f8da105392bad3570106d0c,False,False,Selected,0.8869210081814212,43.42981897351259,30.235171083273237,0.33314401752775186,0.8961302604791382,34.46389006248987,22.5146790718905,0.31929019061980435,0.6217033021815005,4.471283669922345,2.7309094953812285,0.6093366913410461,0.8015848569473533,27.454997568641602,18.493586550181657,0.4205902998295341
