Run_ID,Repeat,Outer_Fold,Outer_ID,Feature_Count,Model_Family,Derived_Seed,Search_Independent_Fixed_k,Index_Hash,Search_Stage
R04_F04_k08_RegressorChain_ET_Physics,4,4,R04_F04,8,RegressorChain_ET_Physics,1069,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k09_Independent_ET_Physics,4,4,R04_F04,9,Independent_ET_Physics,1070,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k09_Native_ET_Physics,4,4,R04_F04,9,Native_ET_Physics,1070,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k09_Native_RF_Physics,4,4,R04_F04,9,Native_RF_Physics,1070,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k09_RegressorChain_ET_Physics,4,4,R04_F04,9,RegressorChain_ET_Physics,1070,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k10_Independent_ET_Physics,4,4,R04_F04,10,Independent_ET_Physics,1071,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k10_Native_ET_Physics,4,4,R04_F04,10,Native_ET_Physics,1071,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k10_Native_RF_Physics,4,4,R04_F04,10,Native_RF_Physics,1071,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k10_RegressorChain_ET_Physics,4,4,R04_F04,10,RegressorChain_ET_Physics,1071,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k11_Independent_ET_Physics,4,4,R04_F04,11,Independent_ET_Physics,1072,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k11_Native_ET_Physics,4,4,R04_F04,11,Native_ET_Physics,1072,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k11_Native_RF_Physics,4,4,R04_F04,11,Native_RF_Physics,1072,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k11_RegressorChain_ET_Physics,4,4,R04_F04,11,RegressorChain_ET_Physics,1072,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k12_Independent_ET_Physics,4,4,R04_F04,12,Independent_ET_Physics,1073,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k12_Native_ET_Physics,4,4,R04_F04,12,Native_ET_Physics,1073,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k12_Native_RF_Physics,4,4,R04_F04,12,Native_RF_Physics,1073,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k12_RegressorChain_ET_Physics,4,4,R04_F04,12,RegressorChain_ET_Physics,1073,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k13_Independent_ET_Physics,4,4,R04_F04,13,Independent_ET_Physics,1074,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k13_Native_ET_Physics,4,4,R04_F04,13,Native_ET_Physics,1074,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k13_Native_RF_Physics,4,4,R04_F04,13,Native_RF_Physics,1074,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k13_RegressorChain_ET_Physics,4,4,R04_F04,13,RegressorChain_ET_Physics,1074,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k14_Independent_ET_Physics,4,4,R04_F04,14,Independent_ET_Physics,1075,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k14_Native_ET_Physics,4,4,R04_F04,14,Native_ET_Physics,1075,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k14_Native_RF_Physics,4,4,R04_F04,14,Native_RF_Physics,1075,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k14_RegressorChain_ET_Physics,4,4,R04_F04,14,RegressorChain_ET_Physics,1075,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k15_Independent_ET_Physics,4,4,R04_F04,15,Independent_ET_Physics,1076,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k15_Native_ET_Physics,4,4,R04_F04,15,Native_ET_Physics,1076,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k15_Native_RF_Physics,4,4,R04_F04,15,Native_RF_Physics,1076,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k15_RegressorChain_ET_Physics,4,4,R04_F04,15,RegressorChain_ET_Physics,1076,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k16_Independent_ET_Physics,4,4,R04_F04,16,Independent_ET_Physics,1077,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k16_Native_ET_Physics,4,4,R04_F04,16,Native_ET_Physics,1077,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k16_Native_RF_Physics,4,4,R04_F04,16,Native_RF_Physics,1077,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k16_RegressorChain_ET_Physics,4,4,R04_F04,16,RegressorChain_ET_Physics,1077,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k17_Independent_ET_Physics,4,4,R04_F04,17,Independent_ET_Physics,1078,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k17_Native_ET_Physics,4,4,R04_F04,17,Native_ET_Physics,1078,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k17_Native_RF_Physics,4,4,R04_F04,17,Native_RF_Physics,1078,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F04_k17_RegressorChain_ET_Physics,4,4,R04_F04,17,RegressorChain_ET_Physics,1078,True,32d0e44ea03cf571ad296d1a7dec0d9356e73086dbc6221320c5991a66e64911,outer_fixed_k
R04_F05_k03_Independent_ET_Physics,4,5,R04_F05,3,Independent_ET_Physics,1065,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k03_Native_ET_Physics,4,5,R04_F05,3,Native_ET_Physics,1065,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k03_Native_RF_Physics,4,5,R04_F05,3,Native_RF_Physics,1065,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k03_RegressorChain_ET_Physics,4,5,R04_F05,3,RegressorChain_ET_Physics,1065,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k04_Independent_ET_Physics,4,5,R04_F05,4,Independent_ET_Physics,1066,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k04_Native_ET_Physics,4,5,R04_F05,4,Native_ET_Physics,1066,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k04_Native_RF_Physics,4,5,R04_F05,4,Native_RF_Physics,1066,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k04_RegressorChain_ET_Physics,4,5,R04_F05,4,RegressorChain_ET_Physics,1066,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k05_Independent_ET_Physics,4,5,R04_F05,5,Independent_ET_Physics,1067,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k05_Native_ET_Physics,4,5,R04_F05,5,Native_ET_Physics,1067,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k05_Native_RF_Physics,4,5,R04_F05,5,Native_RF_Physics,1067,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k05_RegressorChain_ET_Physics,4,5,R04_F05,5,RegressorChain_ET_Physics,1067,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k06_Independent_ET_Physics,4,5,R04_F05,6,Independent_ET_Physics,1068,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k06_Native_ET_Physics,4,5,R04_F05,6,Native_ET_Physics,1068,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k06_Native_RF_Physics,4,5,R04_F05,6,Native_RF_Physics,1068,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k06_RegressorChain_ET_Physics,4,5,R04_F05,6,RegressorChain_ET_Physics,1068,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k07_Independent_ET_Physics,4,5,R04_F05,7,Independent_ET_Physics,1069,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k07_Native_ET_Physics,4,5,R04_F05,7,Native_ET_Physics,1069,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k07_Native_RF_Physics,4,5,R04_F05,7,Native_RF_Physics,1069,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k07_RegressorChain_ET_Physics,4,5,R04_F05,7,RegressorChain_ET_Physics,1069,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k08_Independent_ET_Physics,4,5,R04_F05,8,Independent_ET_Physics,1070,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k08_Native_ET_Physics,4,5,R04_F05,8,Native_ET_Physics,1070,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k08_Native_RF_Physics,4,5,R04_F05,8,Native_RF_Physics,1070,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k08_RegressorChain_ET_Physics,4,5,R04_F05,8,RegressorChain_ET_Physics,1070,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k09_Independent_ET_Physics,4,5,R04_F05,9,Independent_ET_Physics,1071,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k09_Native_ET_Physics,4,5,R04_F05,9,Native_ET_Physics,1071,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k09_Native_RF_Physics,4,5,R04_F05,9,Native_RF_Physics,1071,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k09_RegressorChain_ET_Physics,4,5,R04_F05,9,RegressorChain_ET_Physics,1071,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k10_Independent_ET_Physics,4,5,R04_F05,10,Independent_ET_Physics,1072,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k10_Native_ET_Physics,4,5,R04_F05,10,Native_ET_Physics,1072,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k10_Native_RF_Physics,4,5,R04_F05,10,Native_RF_Physics,1072,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k10_RegressorChain_ET_Physics,4,5,R04_F05,10,RegressorChain_ET_Physics,1072,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k11_Independent_ET_Physics,4,5,R04_F05,11,Independent_ET_Physics,1073,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k11_Native_ET_Physics,4,5,R04_F05,11,Native_ET_Physics,1073,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k11_Native_RF_Physics,4,5,R04_F05,11,Native_RF_Physics,1073,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k11_RegressorChain_ET_Physics,4,5,R04_F05,11,RegressorChain_ET_Physics,1073,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k12_Independent_ET_Physics,4,5,R04_F05,12,Independent_ET_Physics,1074,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k12_Native_ET_Physics,4,5,R04_F05,12,Native_ET_Physics,1074,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k12_Native_RF_Physics,4,5,R04_F05,12,Native_RF_Physics,1074,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k12_RegressorChain_ET_Physics,4,5,R04_F05,12,RegressorChain_ET_Physics,1074,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k13_Independent_ET_Physics,4,5,R04_F05,13,Independent_ET_Physics,1075,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k13_Native_ET_Physics,4,5,R04_F05,13,Native_ET_Physics,1075,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k13_Native_RF_Physics,4,5,R04_F05,13,Native_RF_Physics,1075,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k13_RegressorChain_ET_Physics,4,5,R04_F05,13,RegressorChain_ET_Physics,1075,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k14_Independent_ET_Physics,4,5,R04_F05,14,Independent_ET_Physics,1076,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k14_Native_ET_Physics,4,5,R04_F05,14,Native_ET_Physics,1076,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k14_Native_RF_Physics,4,5,R04_F05,14,Native_RF_Physics,1076,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k14_RegressorChain_ET_Physics,4,5,R04_F05,14,RegressorChain_ET_Physics,1076,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k15_Independent_ET_Physics,4,5,R04_F05,15,Independent_ET_Physics,1077,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k15_Native_ET_Physics,4,5,R04_F05,15,Native_ET_Physics,1077,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k15_Native_RF_Physics,4,5,R04_F05,15,Native_RF_Physics,1077,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k15_RegressorChain_ET_Physics,4,5,R04_F05,15,RegressorChain_ET_Physics,1077,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k16_Independent_ET_Physics,4,5,R04_F05,16,Independent_ET_Physics,1078,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k16_Native_ET_Physics,4,5,R04_F05,16,Native_ET_Physics,1078,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k16_Native_RF_Physics,4,5,R04_F05,16,Native_RF_Physics,1078,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k16_RegressorChain_ET_Physics,4,5,R04_F05,16,RegressorChain_ET_Physics,1078,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k17_Independent_ET_Physics,4,5,R04_F05,17,Independent_ET_Physics,1079,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k17_Native_ET_Physics,4,5,R04_F05,17,Native_ET_Physics,1079,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k17_Native_RF_Physics,4,5,R04_F05,17,Native_RF_Physics,1079,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R04_F05_k17_RegressorChain_ET_Physics,4,5,R04_F05,17,RegressorChain_ET_Physics,1079,True,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,outer_fixed_k
R05_F01_k03_Independent_ET_Physics,5,1,R05_F01,3,Independent_ET_Physics,1066,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k03_Native_ET_Physics,5,1,R05_F01,3,Native_ET_Physics,1066,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k03_Native_RF_Physics,5,1,R05_F01,3,Native_RF_Physics,1066,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k03_RegressorChain_ET_Physics,5,1,R05_F01,3,RegressorChain_ET_Physics,1066,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k04_Independent_ET_Physics,5,1,R05_F01,4,Independent_ET_Physics,1067,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k04_Native_ET_Physics,5,1,R05_F01,4,Native_ET_Physics,1067,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k04_Native_RF_Physics,5,1,R05_F01,4,Native_RF_Physics,1067,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k04_RegressorChain_ET_Physics,5,1,R05_F01,4,RegressorChain_ET_Physics,1067,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k05_Independent_ET_Physics,5,1,R05_F01,5,Independent_ET_Physics,1068,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k05_Native_ET_Physics,5,1,R05_F01,5,Native_ET_Physics,1068,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k05_Native_RF_Physics,5,1,R05_F01,5,Native_RF_Physics,1068,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k05_RegressorChain_ET_Physics,5,1,R05_F01,5,RegressorChain_ET_Physics,1068,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k06_Independent_ET_Physics,5,1,R05_F01,6,Independent_ET_Physics,1069,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k06_Native_ET_Physics,5,1,R05_F01,6,Native_ET_Physics,1069,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k06_Native_RF_Physics,5,1,R05_F01,6,Native_RF_Physics,1069,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k06_RegressorChain_ET_Physics,5,1,R05_F01,6,RegressorChain_ET_Physics,1069,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k07_Independent_ET_Physics,5,1,R05_F01,7,Independent_ET_Physics,1070,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k07_Native_ET_Physics,5,1,R05_F01,7,Native_ET_Physics,1070,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k07_Native_RF_Physics,5,1,R05_F01,7,Native_RF_Physics,1070,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k07_RegressorChain_ET_Physics,5,1,R05_F01,7,RegressorChain_ET_Physics,1070,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k08_Independent_ET_Physics,5,1,R05_F01,8,Independent_ET_Physics,1071,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k08_Native_ET_Physics,5,1,R05_F01,8,Native_ET_Physics,1071,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k08_Native_RF_Physics,5,1,R05_F01,8,Native_RF_Physics,1071,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k08_RegressorChain_ET_Physics,5,1,R05_F01,8,RegressorChain_ET_Physics,1071,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k09_Independent_ET_Physics,5,1,R05_F01,9,Independent_ET_Physics,1072,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k09_Native_ET_Physics,5,1,R05_F01,9,Native_ET_Physics,1072,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k09_Native_RF_Physics,5,1,R05_F01,9,Native_RF_Physics,1072,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k09_RegressorChain_ET_Physics,5,1,R05_F01,9,RegressorChain_ET_Physics,1072,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k10_Independent_ET_Physics,5,1,R05_F01,10,Independent_ET_Physics,1073,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k10_Native_ET_Physics,5,1,R05_F01,10,Native_ET_Physics,1073,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k10_Native_RF_Physics,5,1,R05_F01,10,Native_RF_Physics,1073,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k10_RegressorChain_ET_Physics,5,1,R05_F01,10,RegressorChain_ET_Physics,1073,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k11_Independent_ET_Physics,5,1,R05_F01,11,Independent_ET_Physics,1074,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k11_Native_ET_Physics,5,1,R05_F01,11,Native_ET_Physics,1074,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k11_Native_RF_Physics,5,1,R05_F01,11,Native_RF_Physics,1074,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k11_RegressorChain_ET_Physics,5,1,R05_F01,11,RegressorChain_ET_Physics,1074,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k12_Independent_ET_Physics,5,1,R05_F01,12,Independent_ET_Physics,1075,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k12_Native_ET_Physics,5,1,R05_F01,12,Native_ET_Physics,1075,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k12_Native_RF_Physics,5,1,R05_F01,12,Native_RF_Physics,1075,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k12_RegressorChain_ET_Physics,5,1,R05_F01,12,RegressorChain_ET_Physics,1075,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
R05_F01_k13_Independent_ET_Physics,5,1,R05_F01,13,Independent_ET_Physics,1076,True,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,outer_fixed_k
