Feature_Count,Repeat,Fold,Outer_ID,Implementation,Chain_Order,Target,R2,RMSE,MAE,NRMSE,NMAE,MAPE_Percent,Validation_Type
,5,2,R05_F02,Fixed_k12_Native_ET,Not applicable,YS,0.8168050864824007,50.52896961821284,35.771989699074204,0.41845201438424295,0.2962431504384875,13.377678506987682,Fixed_Rowwise
,5,2,R05_F02,Fixed_k12_Native_ET,Not applicable,UTS,0.7821949762320884,49.745926046789556,35.26130648148147,0.4828319031552246,0.3422447840287438,9.306618953806337,Fixed_Rowwise
,5,2,R05_F02,Fixed_k12_Native_ET,Not applicable,El,0.7539677021809145,3.4329832498873474,2.124954282407403,0.47006583312821126,0.29096221344860157,14.869300498851146,Fixed_Rowwise
,5,2,R05_F02,Fixed_k12_Native_ET,Not applicable,Macro,0.7843225882984678,,,0.45711658355589296,0.30981671597194427,,Fixed_Rowwise
,5,3,R05_F03,Fixed_k12_Native_ET,Not applicable,YS,0.8349291698826821,49.16166122647117,31.153719907407876,0.4088765252400006,0.25910484768530073,11.410494357601864,Fixed_Rowwise
,5,3,R05_F03,Fixed_k12_Native_ET,Not applicable,UTS,0.8921598254366956,32.16313171843139,22.790181597223008,0.30578280654345774,0.21667186365562624,5.638946016464275,Fixed_Rowwise
,5,3,R05_F03,Fixed_k12_Native_ET,Not applicable,El,0.621318801422071,4.907013782968662,2.946310648148167,0.7005671693027616,0.4206404550612464,21.565106656748686,Fixed_Rowwise
,5,3,R05_F03,Fixed_k12_Native_ET,Not applicable,Macro,0.7828025989138162,,,0.47174216702874006,0.2988057221340578,,Fixed_Rowwise
,5,4,R05_F04,Fixed_k12_Native_ET,Not applicable,YS,0.8470334714156729,43.97229115985479,28.26641207561755,0.3643171924466524,0.2341915696521815,7.705713132671576,Fixed_Rowwise
,5,4,R05_F04,Fixed_k12_Native_ET,Not applicable,UTS,0.8524794307862831,38.021737779559984,26.12374726080248,0.36498855009624037,0.2507741411263626,5.550115335496384,Fixed_Rowwise
,5,4,R05_F04,Fixed_k12_Native_ET,Not applicable,El,0.7936926508162621,2.5161658130045526,1.8884307870370152,0.33425444633892654,0.2508643841785234,19.86919901410826,Fixed_Rowwise
,5,4,R05_F04,Fixed_k12_Native_ET,Not applicable,Macro,0.8310685176727394,,,0.35452006296060645,0.24527669831902252,,Fixed_Rowwise
,5,5,R05_F05,Fixed_k12_Native_ET,Not applicable,YS,0.8422537912371159,48.33005329204641,37.56353526234592,0.4029623629185123,0.3131941700419931,12.25504482365644,Fixed_Rowwise
,5,5,R05_F05,Fixed_k12_Native_ET,Not applicable,UTS,0.862401038256958,39.27430474586474,30.504050462962592,0.3801431799725438,0.2952542844505605,7.278981854487309,Fixed_Rowwise
,5,5,R05_F05,Fixed_k12_Native_ET,Not applicable,El,0.8311469340583278,3.098362786738954,2.1299366898148326,0.4347035451620338,0.29883234913484774,15.792300352881133,Fixed_Rowwise
,5,5,R05_F05,Fixed_k12_Native_ET,Not applicable,Macro,0.8452672545174673,,,0.4059363626843633,0.3024269345424671,,Fixed_Rowwise
,1,1,G01_F01,Fixed_k12_Native_ET,Not applicable,YS,0.8016647396670393,46.17666197149675,34.208760532407894,0.3770537204075097,0.279330291072919,8.739521642518396,Fixed_Composition_Grouped
,1,1,G01_F01,Fixed_k12_Native_ET,Not applicable,UTS,0.8430620701568627,36.40534267979874,27.831093749999816,0.3429619508219291,0.26218696222586146,6.041098220978392,Fixed_Composition_Grouped
,1,1,G01_F01,Fixed_k12_Native_ET,Not applicable,El,-1.0509649826816911,8.576749996155202,6.990735879629644,1.2376589587331217,1.008790846583997,248.271413298435,Fixed_Composition_Grouped
,1,1,G01_F01,Fixed_k12_Native_ET,Not applicable,Macro,0.19792060904740363,,,0.6525582099875201,0.5167693666275924,,Fixed_Composition_Grouped
